,Area,fips,Value
346,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26093,103.5196687
347,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26099,103.5196687
348,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26125,103.5196687
349,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",26147,103.5196687
350,"Dothan, AL (Metropolitan Statistical Area)",1061,117.7856302
351,"Dothan, AL (Metropolitan Statistical Area)",1067,117.7856302
352,"Dothan, AL (Metropolitan Statistical Area)",1069,117.7856302
353,"Dover, DE (Metropolitan Statistical Area)",10001,106.1571125
354,"Dubuque, IA (Metropolitan Statistical Area)",19061,108.3423619
355,"Duluth, MN-WI (Metropolitan Statistical Area)",27017,110.1321586
356,"Duluth, MN-WI (Metropolitan Statistical Area)",27137,110.1321586
357,"Duluth, MN-WI (Metropolitan Statistical Area)",55031,110.1321586
358,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",37037,104.9317943
359,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",37063,104.9317943
360,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",37135,104.9317943
361,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",37145,104.9317943
362,"East Stroudsburg, PA (Metropolitan Statistical Area)",42089,101.1122346
363,"Eau Claire, WI (Metropolitan Statistical Area)",55017,109.0512541
364,"Eau Claire, WI (Metropolitan Statistical Area)",55035,109.0512541
365,"El Centro, CA (Metropolitan Statistical Area)",6025,111.6071429
366,"El Paso, TX (Metropolitan Statistical Area)",48141,111.9820829
367,"El Paso, TX (Metropolitan Statistical Area)",48229,111.9820829
368,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",21093,116.1440186
369,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",21123,116.1440186
370,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",21163,116.1440186
371,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",18039,110.0110011
372,"Elmira, NY (Metropolitan Statistical Area)",36015,105.7082452
373,"Enid, OK (Metropolitan Statistical Area)",40047,111.1111111
374,"Erie, PA (Metropolitan Statistical Area)",42049,108.2251082
375,"Eugene, OR (Metropolitan Statistical Area)",41039,101.5228426
376,"Evansville, IN-KY (Metropolitan Statistical Area)",18129,111.1111111
377,"Evansville, IN-KY (Metropolitan Statistical Area)",18163,111.1111111
378,"Evansville, IN-KY (Metropolitan Statistical Area)",18173,111.1111111
379,"Evansville, IN-KY (Metropolitan Statistical Area)",21101,111.1111111
380,"Fairbanks, AK (Metropolitan Statistical Area)",2090,93.98496241
381,"Fargo, ND-MN (Metropolitan Statistical Area)",27027,107.6426265
382,"Fargo, ND-MN (Metropolitan Statistical Area)",38017,107.6426265
383,"Farmington, NM (Metropolitan Statistical Area)",35045,110.864745
384,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",5007,111.3585746
385,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",5087,111.3585746
386,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",5143,111.3585746
387,"Fayetteville-Springdale-Rogers, AR-MO (Metropolitan Statistical Area)",29119,111.3585746
388,"Fayetteville, NC (Metropolitan Statistical Area)",37051,110.2535832
389,"Fayetteville, NC (Metropolitan Statistical Area)",37093,110.2535832
390,"Flagstaff, AZ (Metropolitan Statistical Area)",4005,101.4198783
391,"Flint, MI (Metropolitan Statistical Area)",26049,109.2896175
392,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",1033,119.3317422
393,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",1077,119.3317422
394,"Florence, SC (Metropolitan Statistical Area)",45031,116.5501166
395,"Florence, SC (Metropolitan Statistical Area)",45041,116.5501166
396,"Fond du Lac, WI (Metropolitan Statistical Area)",55039,114.5475372
397,"Fort Collins, CO (Metropolitan Statistical Area)",8069,97.84735812
398,"Fort Smith, AR-OK (Metropolitan Statistical Area)",5033,117.0960187
399,"Fort Smith, AR-OK (Metropolitan Statistical Area)",5131,117.0960187
400,"Fort Smith, AR-OK (Metropolitan Statistical Area)",40079,117.0960187
401,"Fort Smith, AR-OK (Metropolitan Statistical Area)",40135,117.0960187
402,"Fort Wayne, IN (Metropolitan Statistical Area)",18003,110.9877913
403,"Fort Wayne, IN (Metropolitan Statistical Area)",18179,110.9877913
404,"Fort Wayne, IN (Metropolitan Statistical Area)",18183,110.9877913
405,"Fresno, CA (Metropolitan Statistical Area)",6019,102.8806584
406,"Gadsden, AL (Metropolitan Statistical Area)",1055,118.3431953
407,"Gainesville, FL (Metropolitan Statistical Area)",12001,105.7082452
408,"Gainesville, FL (Metropolitan Statistical Area)",12041,105.7082452
409,"Gainesville, GA (Metropolitan Statistical Area)",13139,112.1076233
410,"Gettysburg, PA (Metropolitan Statistical Area)",42001,104.3841336
411,"Glens Falls, NY (Metropolitan Statistical Area)",36113,103.8421599
412,"Glens Falls, NY (Metropolitan Statistical Area)",36115,103.8421599
413,"Goldsboro, NC (Metropolitan Statistical Area)",37191,113.8952164
414,"Grand Forks, ND-MN (Metropolitan Statistical Area)",27119,106.2699256
415,"Grand Forks, ND-MN (Metropolitan Statistical Area)",38035,106.2699256
416,"Grand Island, NE (Metropolitan Statistical Area)",31079,116.5501166
417,"Grand Island, NE (Metropolitan Statistical Area)",31081,116.5501166
418,"Grand Island, NE (Metropolitan Statistical Area)",31093,116.5501166
419,"Grand Island, NE (Metropolitan Statistical Area)",31121,116.5501166
420,"Grand Junction, CO (Metropolitan Statistical Area)",8077,105.9322034
421,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",26015,106.7235859
422,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",26081,106.7235859
423,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",26117,106.7235859
424,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",26139,106.7235859
425,"Grants Pass, OR (Metropolitan Statistical Area)",41033,106.4962726
426,"Great Falls, MT (Metropolitan Statistical Area)",30013,106.4962726
427,"Greeley, CO (Metropolitan Statistical Area)",8123,100.3009027
428,"Green Bay, WI (Metropolitan Statistical Area)",55009,109.1703057
429,"Green Bay, WI (Metropolitan Statistical Area)",55061,109.1703057
430,"Green Bay, WI (Metropolitan Statistical Area)",55083,109.1703057
431,"Greensboro-High Point, NC (Metropolitan Statistical Area)",37081,111.1111111
432,"Greensboro-High Point, NC (Metropolitan Statistical Area)",37151,111.1111111
433,"Greensboro-High Point, NC (Metropolitan Statistical Area)",37157,111.1111111
434,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",45007,111.3585746
435,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",45045,111.3585746
436,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",45059,111.3585746
437,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",45077,111.3585746
438,"Greenville, NC (Metropolitan Statistical Area)",37147,113.1221719
439,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",28045,111.7318436
440,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",28047,111.7318436
441,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",28059,111.7318436
442,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",24043,99.40357853
443,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",54003,99.40357853
444,"Hammond, LA (Metropolitan Statistical Area)",22105,116.1440186
445,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",6031,107.8748652
446,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",42041,104.1666667
447,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",42043,104.1666667
448,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",42099,104.1666667
449,"Harrisonburg, VA (Metropolitan Statistical Area)",51165,111.2347052
450,"Harrisonburg, VA (Metropolitan Statistical Area)",51660,111.2347052
451,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",9003,99.20634921
452,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",9007,99.20634921
453,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",9013,99.20634921
454,"Hattiesburg, MS (Metropolitan Statistical Area)",28035,121.0653753
455,"Hattiesburg, MS (Metropolitan Statistical Area)",28073,121.0653753
456,"Hattiesburg, MS (Metropolitan Statistical Area)",28111,121.0653753
457,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",37003,114.2857143
458,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",37023,114.2857143
459,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",37027,114.2857143
460,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",37035,114.2857143
461,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",45013,106.2699256
462,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",45053,106.2699256
463,"Hinesville, GA (Metropolitan Statistical Area)",13179,110.4972376
464,"Hinesville, GA (Metropolitan Statistical Area)",13183,110.4972376
465,"Homosassa Springs, FL (Metropolitan Statistical Area)",12017,113.6363636
466,"Hot Springs, AR (Metropolitan Statistical Area)",5051,117.370892
467,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",22057,109.2896175
468,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",22109,109.2896175
469,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48015,99.10802775
470,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48039,99.10802775
471,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48071,99.10802775
472,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48157,99.10802775
473,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48167,99.10802775
474,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48201,99.10802775
475,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48291,99.10802775
476,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48339,99.10802775
477,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",48473,99.10802775
478,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",21019,115.7407407
479,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",21089,115.7407407
480,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",39087,115.7407407
481,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54011,115.7407407
482,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54043,115.7407407
483,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54079,115.7407407
484,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",54099,115.7407407
485,"Huntsville, AL (Metropolitan Statistical Area)",1083,111.2347052
486,"Huntsville, AL (Metropolitan Statistical Area)",1089,111.2347052
487,"Idaho Falls, ID (Metropolitan Statistical Area)",16019,111.8568233
488,"Idaho Falls, ID (Metropolitan Statistical Area)",16023,111.8568233
489,"Idaho Falls, ID (Metropolitan Statistical Area)",16051,111.8568233
490,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18011,107.4113856
491,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18013,107.4113856
492,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18057,107.4113856
493,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18059,107.4113856
494,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18063,107.4113856
495,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18081,107.4113856
496,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18095,107.4113856
497,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18097,107.4113856
498,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18109,107.4113856
499,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18133,107.4113856
500,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",18145,107.4113856
501,"Iowa City, IA (Metropolitan Statistical Area)",19103,103.950104
502,"Iowa City, IA (Metropolitan Statistical Area)",19183,103.950104
503,"Ithaca, NY (Metropolitan Statistical Area)",36109,95.05703422
504,"Jackson, MI (Metropolitan Statistical Area)",26075,111.2347052
505,"Jackson, MS (Metropolitan Statistical Area)",28029,110.864745
506,"Jackson, MS (Metropolitan Statistical Area)",28049,110.864745
507,"Jackson, MS (Metropolitan Statistical Area)",28089,110.864745
508,"Jackson, MS (Metropolitan Statistical Area)",28121,110.864745
509,"Jackson, MS (Metropolitan Statistical Area)",28127,110.864745
510,"Jackson, MS (Metropolitan Statistical Area)",28163,110.864745
511,"Jackson, TN (Metropolitan Statistical Area)",47023,121.8026797
512,"Jackson, TN (Metropolitan Statistical Area)",47033,121.8026797
513,"Jackson, TN (Metropolitan Statistical Area)",47113,121.8026797
514,"Jacksonville, FL (Metropolitan Statistical Area)",12003,104.3841336
515,"Jacksonville, FL (Metropolitan Statistical Area)",12019,104.3841336
516,"Jacksonville, FL (Metropolitan Statistical Area)",12031,104.3841336
517,"Jacksonville, FL (Metropolitan Statistical Area)",12089,104.3841336
518,"Jacksonville, FL (Metropolitan Statistical Area)",12109,104.3841336
519,"Jacksonville, NC (Metropolitan Statistical Area)",37133,107.2961373
520,"Janesville-Beloit, WI (Metropolitan Statistical Area)",55105,108.8139282
521,"Jefferson City, MO (Metropolitan Statistical Area)",29027,121.3592233
522,"Jefferson City, MO (Metropolitan Statistical Area)",29051,121.3592233
523,"Jefferson City, MO (Metropolitan Statistical Area)",29135,121.3592233
524,"Jefferson City, MO (Metropolitan Statistical Area)",29151,121.3592233
525,"Johnson City, TN (Metropolitan Statistical Area)",47019,113.6363636
526,"Johnson City, TN (Metropolitan Statistical Area)",47171,113.6363636
527,"Johnson City, TN (Metropolitan Statistical Area)",47179,113.6363636
528,"Johnstown, PA (Metropolitan Statistical Area)",42021,116.6861144
529,"Jonesboro, AR (Metropolitan Statistical Area)",5031,122.1001221
530,"Jonesboro, AR (Metropolitan Statistical Area)",5111,122.1001221
531,"Joplin, MO (Metropolitan Statistical Area)",29097,113.507378
532,"Joplin, MO (Metropolitan Statistical Area)",29145,113.507378
533,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",15005,93.37068161
534,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",15009,93.37068161
535,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",26077,108.8139282
536,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",26159,108.8139282
537,"Kankakee, IL (Metropolitan Statistical Area)",17091,102.5641026
538,"Kansas City, MO-KS (Metropolitan Statistical Area)",20091,106.7235859
539,"Kansas City, MO-KS (Metropolitan Statistical Area)",20103,106.7235859
540,"Kansas City, MO-KS (Metropolitan Statistical Area)",20107,106.7235859
541,"Kansas City, MO-KS (Metropolitan Statistical Area)",20121,106.7235859
542,"Kansas City, MO-KS (Metropolitan Statistical Area)",20209,106.7235859
543,"Kansas City, MO-KS (Metropolitan Statistical Area)",29013,106.7235859
544,"Kansas City, MO-KS (Metropolitan Statistical Area)",29025,106.7235859
545,"Kansas City, MO-KS (Metropolitan Statistical Area)",29037,106.7235859
546,"Kansas City, MO-KS (Metropolitan Statistical Area)",29047,106.7235859
547,"Kansas City, MO-KS (Metropolitan Statistical Area)",29049,106.7235859
548,"Kansas City, MO-KS (Metropolitan Statistical Area)",29095,106.7235859
549,"Kansas City, MO-KS (Metropolitan Statistical Area)",29107,106.7235859
550,"Kansas City, MO-KS (Metropolitan Statistical Area)",29165,106.7235859
551,"Kansas City, MO-KS (Metropolitan Statistical Area)",29177,106.7235859
552,"Kennewick-Richland, WA (Metropolitan Statistical Area)",53005,102.2494888
553,"Kennewick-Richland, WA (Metropolitan Statistical Area)",53021,102.2494888
554,"Killeen-Temple, TX (Metropolitan Statistical Area)",48027,108.577633
555,"Killeen-Temple, TX (Metropolitan Statistical Area)",48099,108.577633
556,"Killeen-Temple, TX (Metropolitan Statistical Area)",48281,108.577633
557,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",47073,117.370892
558,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",47163,117.370892
559,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",51169,117.370892
560,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",51191,117.370892
561,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",51520,117.370892
562,"Kingston, NY (Metropolitan Statistical Area)",36111,96.52509653
563,"Knoxville, TN (Metropolitan Statistical Area)",47001,111.9820829
564,"Knoxville, TN (Metropolitan Statistical Area)",47009,111.9820829
565,"Knoxville, TN (Metropolitan Statistical Area)",47013,111.9820829
566,"Knoxville, TN (Metropolitan Statistical Area)",47057,111.9820829
567,"Knoxville, TN (Metropolitan Statistical Area)",47093,111.9820829
568,"Knoxville, TN (Metropolitan Statistical Area)",47105,111.9820829
569,"Knoxville, TN (Metropolitan Statistical Area)",47129,111.9820829
570,"Knoxville, TN (Metropolitan Statistical Area)",47145,111.9820829
571,"Knoxville, TN (Metropolitan Statistical Area)",47173,111.9820829
572,"Kokomo, IN (Metropolitan Statistical Area)",18067,115.7407407
573,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",27055,107.6426265
574,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",55063,107.6426265
575,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",18007,106.9518717
576,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",18015,106.9518717
577,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",18157,106.9518717
578,"Lafayette, LA (Metropolitan Statistical Area)",22001,112.1076233
